value
0.118292486
0.105091668
0.10220688700000001
0.097287657
0.074577109
0.08655713649999999
0.07438776349999998
0.075280184
0.06239932099999998
0.06654547549999998
0.06085488550000004
0.055724119499999974
0.06253179149999999
0.054242546999999974
0.06008041499999997
0.06452987100000002
0.0632656285
0.06134923049999996
0.052587283500000026
0.060264005499999995
0.054410157000000015
0.056570935499999975
0.0626186265
0.05615166300000002
0.05599791049999997
0.05165950800000002
0.04179657250000002
0.0421784395
0.03356171349999998
0.030479440999999996
0.028631586500000028
0.028757527999999977
0.024858372499999948
0.02157078000000001
0.014806127499999988
0.01207575449999998
-4.37617999999973e-4
0.0033247989999999894
-0.008209268500000033
-0.012320014000000046
-0.01598532250000001
-0.015092747500000003
-0.01749512950000004
-0.02067187749999999
-0.02084364999999999
